date,headline,sentiment_score
2023-09-13,"Why S&P 500, Nasdaq Are Set For Wobbly Open Today - UiPath  ( NYSE:PATH ) , Zumiez  ( NASDAQ:ZUMZ ) , G-III Apparel Group  ( NASDAQ:GIII ) , Cracker Barrel Old  ( NASDAQ:CBRL ) , Ford Motor  ( NYSE:F ) , General Motors  ( NYSE:GM ) , C3.ai  ( NYSE:AI ) , ABM Indus  ( NYSE:ABM ) , Smith & Wesson Brands  ( NASDAQ:SWBI ) , Smartsheet  ( NYSE:SMAR ) , Science Applications Intl  ( NYSE:SAIC ) , Semtech  ( NASDAQ:SMTC ) , Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , ChargePoint Hldgs  ( NYSE:CHPT ) , RH  ( NYSE:RH ) , DocuSign  ( NASDAQ:DOCU ) , SPDR S&P 500  ( ARCA:SPY ) , GameStop  ( NYSE:GME ) ",0.11388888888888889
2023-09-13,Should You Invest in the Technology Select Sector SPDR ETF  ( XLK ) ?,0.0
2023-09-13,Should Invesco NASDAQ 100 ETF  ( QQQM )  Be on Your Investing Radar?,0.0
2023-09-13,Should Vanguard Russell 1000 ETF  ( VONE )  Be on Your Investing Radar?,0.0
2023-09-13,Should Goldman Sachs ActiveBeta U.S. Large Cap Equity ETF  ( GSLC )  Be on Your Investing Radar?,0.21428571428571427
2023-09-13,You Can Get The iPhone 15 Pro For As Low As $349 - Here's How - Apple  ( NASDAQ:AAPL ) ,0.2532467532467532
2023-09-13,Futures Await Inflation Data; EU Probe Hits Tesla Rivals,-0.0625
2023-09-13,China says it hasn't issued any ban on Apple's iPhone | Business,0.0
2023-09-13,"Apple iPhone 15 coming to India: Price, features, where to buy explained",0.07227272727272727
2023-09-13,"Ford stock boosted by UBS upgrade, Nio shares drop on probe, and other stocks on the move",-0.06944444444444443
2023-09-13,Here's How I Lost Out on a $2.3 Million Investment. Can You Avoid My Mistake?,0.1
2023-09-13,Did Apple's 'Wonderlust' Event Confirm 'Clear Succession Plan' For Tim Cook? Munster Thinks It Did - Apple  ( NASDAQ:AAPL ) ,0.18409090909090908
2023-09-13,China iPhone Ban Escalation: Xi Jinping Government Says It Has Noticed 'Security Incidents' With Apple's iPhones - Apple  ( NASDAQ:AAPL ) ,0.0
2023-09-13,Goodbye iPhone Battery Woes? This New iPhone 15 Feature Will Help The Battery Last Longer - Apple  ( NASDAQ:AAPL ) ,0.06818181818181818
2023-09-13,China denies ban on iPhone but flags 'security incidents',-0.031249999999999972
2023-09-13,"Zacks Industry Outlook Highlights Apple, HP and 3D Systems",0.0
2023-09-13,"Investor Sentiment Declines Ahead Of Key Inflation Data - Apple  ( NASDAQ:AAPL ) , Cracker Barrel Old  ( NASDAQ:CBRL ) ",-0.06785714285714285
2023-09-13,"From Almost Free To $1,000 Off: US Wireless Giants Lure Subscribers With Wild iPhone 15 Promos - AT&T  ( NYSE:T ) , Verizon Communications  ( NYSE:VZ ) , DISH Network  ( NASDAQ:DISH ) ",0.22727272727272724
2023-09-13,Ford Unveils Next-Gen F-150 As CEO Farley Touts 'Most Connected And Smartest' Model - Ford Motor  ( NYSE:F ) ,0.13484848484848486
2023-09-13,Bitcoiners Can Now Purchase The New Apple iPhone 15 For These Many Satoshis Today,0.22411616161616157
2023-09-13,"Top headlines today, September 13: iPhone15 series launched, Byju's hid $533 mn in hedge fund",0.3333333333333333
2023-09-13,Apple Unveils Satellite-Based Roadside Assistance For iPhone 15 Users At 'Wonderlust' Event - Apple  ( NASDAQ:AAPL ) ,0.13636363636363635
2023-09-13,"AAPL, WE, XOM, ADBE, TSLA: Top 5 Trending Stocks - Tesla  ( NASDAQ:TSLA ) , Exxon Mobil  ( NYSE:XOM ) , Adobe  ( NASDAQ:ADBE ) , WeWork  ( NYSE:WE ) ",0.0763888888888889
2023-09-13,"Apple iPhone 15 Pro, iPhone 15 Pro Max: What's new, India pricing, and more",0.3181818181818182
2023-09-13,"Apple iPhone 15, iPhone 15 Plus brings Dynamic Island, USB-C, and more",0.27999999999999997
2023-09-13,Apple's iPhone price bump is part of a subtle revenue-boosting strategy,0.09166666666666667
2023-09-13,"Apple Watch Series 9 vs. Series 8: Here's An In-Depth Comparision Of Price, Power And Performance - Apple  ( NASDAQ:AAPL ) ",0.03333333333333333
2023-09-13,TSMC plans to invest up to $100 million in Arm IPO,0.0
2023-09-12,Apple unveils new iPhone lineup | Business,0.10227272727272727
2023-09-12,"Apple Has 'Flex The Muscles Moment' With iPhone 15, Expects 'Mini Supercycle' To Propel Shares Forward - Apple  ( NASDAQ:AAPL ) ",-0.051851851851851864
2023-09-12,California advances first-in-nation law demanding big companies reveal all emissions,0.0
2023-09-12,Futures: Market Rally Back Below Key Level,0.0
2023-09-12,Markets Cool on Apple 15 News; CPI Tomorrow,0.12878787878787878
2023-09-12,Apple Designed The iPhone 15 Pro With The Same Material That Is Used For The Mars Rover - Apple  ( NASDAQ:AAPL ) ,0.04545454545454545
2023-09-12,ZAGG Introduces XTR3 Screen Protection and Graphene-Infused Cases for iPhone 15 Range of Smartphones,0.06818181818181818
2023-09-12,3 Predictions for Apple Stock,0.0
2023-09-12,Apple Event Fails To Impress Bulls: Why Apple Stock Is Now In Bearish Slide - Apple  ( NASDAQ:AAPL ) ,0.024999999999999994
2023-09-12,Apple Watch 9 vs Google Pixel Watch and Samsung Galaxy Watch6,0.13636363636363635
2023-09-12,"Apple event: iPhone 15, Apple Watch Series 9 and everything else on the way",0.13636363636363635
2023-09-12,Does The Future Of Healthcare Depend On AI?,-0.03571428571428571
2023-09-12,Apple debuts iPhone 15 and iPhone 15 Plus - Investing News Network,0.0
2023-09-12,Apple debuts iPhone 15 and iPhone 15 Plus - Investing News Network,0.0
2023-09-12,Stock Market Today: Stocks Close Lower Ahead of August CPI Report,0.25
2023-09-12,Apple unveils iPhone 15 Pro and iPhone 15 Pro Max - Investing News Network,0.0
2023-09-12,Apple unveils iPhone 15 Pro and iPhone 15 Pro Max - Investing News Network,0.0
2023-09-12,Apple unveils Apple Watch Ultra 2 - Investing News Network,0.0
2023-09-12,Why Apple Stock Is Trading Lower Today - Apple  ( NASDAQ:AAPL ) ,0.022222222222222216
2023-09-12,"Apple Released A New $29 Product, But It Didn't Make It To The Presentation - Apple  ( NASDAQ:AAPL ) ",0.26545454545454544
2023-09-12,"Apple to drop plastic packaging by end of next year, no leather cases for iPhone15",-0.06666666666666667
2023-09-12,Apple unveils Apple Watch Ultra 2 - Investing News Network,0.0
2023-09-12,iPhone 15 Vs iPhone 14: The Seven Biggest Changes - Apple  ( NASDAQ:AAPL ) ,-0.013333333333333336
2023-09-12,Apple introduces new AirPods Pro with USB-C charging capabilities - Investing News Network,0.13636363636363635
2023-09-12,"Apple Live Event Brings iPhone 15, New Watch, Carbon Neutral Products: Everything That Was Just Announced - Apple  ( NASDAQ:AAPL ) ",0.13636363636363635
2023-09-12,"Apple unveils iPhone 15 lineup, increases base price on highest-end model for first time",0.016666666666666646
2023-09-12,Apple unveils its first carbon neutral products - Investing News Network,0.25
2023-09-12,"S&P 500's tech stocks slump, with Apple event failing to provide boost to the sector",0.0
2023-09-12,AAPL: Should You Pool Your Money Into Apple  ( AAPL )  Stock This Week?,0.0
2023-09-12,Apple event 2023 highlights: iPhone 15 series with USB-C and more announced,0.21212121212121213
2023-09-12,U.S. stocks are facing a triple threat that could lead to more losses ahead,0.22916666666666666
2023-09-12,Apple introduces the advanced new Apple Watch Series 9 - Investing News Network,0.2681818181818182
2023-09-12,"Howard Marks says good luck beating the stock market without Apple, other big winners this year",0.016666666666666653
2023-09-12,"Pins And Needles: Stocks Slip Ahead Of Eagerly Awaited CPI Data With Tech Under Pressure From Oracle - Apple  ( NASDAQ:AAPL ) , Adobe  ( NASDAQ:ADBE ) ",0.0
2023-09-12,Apple Unveils iPhone 15 Smartphones But Investors Are Unimpressed,0.0
2023-09-12,"Google's $10B Monopoly Payment: US Government's Antitrust Showdown - Alphabet  ( NASDAQ:GOOG ) , Alphabet  ( NASDAQ:GOOGL ) ",0.15000000000000002
2023-09-12,"New Apple Watch Series 9: cost, new features, and when it comes out",0.1618181818181818
2023-09-12,"Apple Watch Series 9, Apple Watch Ultra 2: Price, Features And Availability - Apple  ( NASDAQ:AAPL ) ",0.5
2023-09-12,How To Earn $500 A Month From Apple Stock Just In Time For New Products - Apple  ( NASDAQ:AAPL ) ,0.37784090909090906
2023-09-12,"Apple Wonderlust Event Puts iPhone 15 Suppliers, Competitors In The Spotlight: 8 Stocks To Watch - Apple  ( NASDAQ:AAPL ) ",0.019772727272727268
2023-09-12,What's a better deal - an iPhone 15 or $800 in Apple stock?,0.39999999999999997
2023-09-12,"If You Invested $1000 In Bitcoin, Ethereum Or Apple Stock When Tim Cook Said He Owned Cryptocurrency, Here's How Much You'd Have Today",0.225
2023-09-12,Investors Pay Attention To How Apple iPhone 15 Tests Nationalism Over Status Symbol In China - Apple  ( NASDAQ:AAPL ) ,0.0
2023-09-12,Qualcomm  ( QCOM )  to Supply 5G Modem Chips for Upcoming iPhones,0.0
2023-09-12,Jim Cramer says this software stock is a buy here after earnings-driven decline,0.0
2023-09-12,Top Stocks To Buy Today? 3 Tech Stocks To Know,0.11499999999999999
2023-09-12,"Apple event LIVE: iPhone 15 series, Watch 9, AirPods, and more expected",0.08235795454545455
2023-09-12,"Dow Jones Falls Ahead Of Inflation Data, Apple iPhone Launch; GOOGL Faces Probe On Monopoly",0.0
2023-09-12,Apple 'Wonderlust' iPhone 15 Event Will Reveal Shift To Premium Products: Analyst - Apple  ( NASDAQ:AAPL ) ,0.0
2023-09-12,Netflix  ( NFLX )  Bolsters APAC Segment With Latest Korean Show,0.5
2023-09-12,"Top Stories Tuesday, Sep 12: DraftKings Apologizes For 9/11 'Never Forget' Parlay Promotion, Apple Set For Selling 'Made In India' iPhone 15 on Launch Day, MGM Resorts Faces Ongoing Cyber Incident - Apple  ( NASDAQ:AAPL ) , Amazon.com  ( NASDAQ:AMZN ) ",0.05208333333333333
2023-09-12,3 Stocks to Watch From the Challenging Computer Industry,0.4666666666666667
2023-09-12,The LUMIX G9II - Direxion Daily 10-Yr Treasury Bear 3x Shrs  ( ARCA:TYO ) ,0.20454545454545453
2023-09-12,New iPad Air 6 Delayed? Analyst Casts Doubt On October Launch - Apple  ( NASDAQ:AAPL ) ,0.2015151515151515
2023-09-12,"3 Reasons to Buy Apple Stock, and 3 Reasons to Sell",0.25
2023-09-12,Here is What to Know Beyond Why Apple Inc.  ( AAPL )  is a Trending Stock,0.15
2023-09-12,Looming Inflation Data May Lead To Initial Pullback On Wall Street,0.018229166666666668
2023-09-12,Strength Seen in Qualcomm  ( QCOM ) : Can Its 3.9% Jump Turn into More Strength?,0.1688888888888889
2023-09-12,Apple Stock: Time to Buy the Dip?,0.0
2023-09-12,Apple Online Store Is Temporarily Down Ahead Of The iPhone 15 Launch Event - Apple  ( NASDAQ:AAPL ) ,0.03253968253968253
2023-09-12,Futures Fall As Oracle Dives On Earnings; Apple Event To Start,0.0
2023-09-12,Best Inverse/Leveraged ETFs of Last Week,0.21875
2023-09-12,Apple Set For Selling 'Made In India' iPhone 15 on Launch Day - Apple  ( NASDAQ:AAPL ) ,0.1518939393939394
2023-09-12,Futures: Tesla Breaks Out; Apple iPhone Event Next,0.0
2023-09-12,"Arm's CEO Charts New Course for IPO: Embracing High-Value Chip Design - SoftBank Group  ( OTC:SFTBF ) , SoftBank Group  ( OTC:SFTBY ) ",0.16856060606060605
2023-09-12,Will the iPhone 15 event boost Apple's stock? Here's what history has to say.,-0.09999999999999999
2023-09-12,Here's how Apple stock typically performs around its annual launch event,-0.08333333333333333
2023-09-12,"The economy is doing better than anyone thinks, but these troubles are in the pipeline, says Bill Ackman",0.17964285714285713
2023-09-12,"Why S&P 500, Nasdaq Are Set To Open In The Red Today - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , WestRock  ( NYSE:WRK ) , Tesla  ( NASDAQ:TSLA ) , Oracle  ( NYSE:ORCL ) , SPDR S&P 500  ( ARCA:SPY ) ",-0.049999999999999996
2023-09-12,Webtoons Market is anticipated to reach USD 67.6 Billion at a CAGR of 37.30% CAGR by 2032 - Report by Market Research Future  ( MRFR ) ,0.03409090909090909
2023-09-12,Should Schwab U.S. Large-Cap ETF  ( SCHX )  Be on Your Investing Radar?,0.0
2023-09-12,Should SPDR MSCI USA StrategicFactors ETF  ( QUS )  Be on Your Investing Radar?,0.0
2023-09-12,Should BNY Mellon US Large Cap Core Equity ETF  ( BKLC )  Be on Your Investing Radar?,0.21428571428571427
2023-09-12,Billionaire Investors Are Loading Up on Apple Stock. Should You?,0.5
2023-09-12,These 5 Big Changes In iPhone 15 Series Will Be The Stand Out Upgrades Over iPhone 14 - Apple  ( NASDAQ:AAPL ) ,0.040046296296296295
2023-09-12,"Oracle stock slumps, Apple shares steady and other stocks on the move",0.02083333333333333
2023-09-12,Ford Trying To Steal Apple's Thunder? CEO Farley Teases New F-150 Offering Alongside iPhone 15 Launch - Ford Motor  ( NYSE:F ) ,0.13636363636363635
2023-09-12,"The Porsche Cayenne has big upgrades for 2024, with as much driving pleasure as ever",0.17928571428571427
2023-09-12,"U.S. stock futures dip ahead of Apple event, with inflation data looming",0.2
2023-09-12,Apple to sell Made-in-India iPhones on launch day for the first time,0.16079545454545455
2023-09-12,"Here's Why Apple Took 8 Years To Bring USB-C To iPhone Despite Contributing To Its Development - Microsoft  ( NASDAQ:MSFT ) , Alphabet  ( NASDAQ:GOOG ) , Alphabet  ( NASDAQ:GOOGL ) , Intel  ( NASDAQ:INTC ) ",-0.018750000000000003
2023-09-12,Why Munster Thinks Apple's 'Wonderlust' Event 'May Fall Flat' - Apple  ( NASDAQ:AAPL ) ,-0.025
2023-09-12,"Why Do Snapchat Photos Taken On iPhone Look Way Better Than Ones Taken On Android? - Alphabet  ( NASDAQ:GOOGL ) , Meta Platforms  ( NASDAQ:META ) , Snap  ( NYSE:SNAP ) ",0.325
2023-09-12,"Investor Optimism Improves Further After Nasdaq Surges 1% - Apple  ( NASDAQ:AAPL ) , Cognyte Software  ( NASDAQ:CGNT ) ",0.075
2023-09-12,What Will Apple's iPhone 15 Cost? Here Are Price Predictions From Base Model To Pro Max - Apple  ( NASDAQ:AAPL ) ,-0.010000000000000004
2023-09-12,Best ETFs of Last Week  ( Revised ) ,0.21875
2023-09-12,"New Leak Reiterates Apple's iPhone 15 Pro Models Could Get RAM Boost to 8GB, But This Crucial Choice Remains Unchanged - Apple  ( NASDAQ:AAPL ) ",0.03434343434343434
2023-09-11,Time to Buy Apple or Qualcomm Stock for Their Renewed Partnership,-0.125
2023-09-11,Why Investors Should Focus on High-Quality Stocks & ETFs,0.0
2023-09-11,"S&P 500: Tesla, Apple Chipmaker Lead Big Winners",0.0
2023-09-11,Stock Market Today: Nasdaq Leads Broad Rally as Tesla Stock Soars,0.09282407407407407
2023-09-11,"This Nontech Stock Doubled In Price, Joins Apple, Meta And Other Tech Bigwigs On Nasdaq 100",-0.08333333333333333
2023-09-11,"Not A Four-Letter Word: ""Risk"" Embraced To Start Week Despite Rising Treasury Yields - Apple  ( NASDAQ:AAPL ) , Adobe  ( NASDAQ:ADBE ) ",-0.009523809523809521
2023-09-11,"Tech's wild week: How Apple, Google, AI, Arm's mega IPO could set the agenda for years",0.15000000000000002
2023-09-11,Arm IPO Could Open Door For More Tech Stock Offerings,0.05613636363636363
2023-09-11,One of the last Club names reports earnings after the bell. Here's where Jim Cramer is on the stock,0.0
2023-09-11,Here's Why I Continue to Be Very Cautious on Stocks,-0.31666666666666665
2023-09-11,Apple ETFs in Focus Ahead of iPhone 15 Launch Event,0.0
2023-09-11,"Market Clubhouse Morning Memo - September 11th, 2023  ( Trade Strategy For SPY, QQQ, AAPL, MSFT, TSLA, NVDA, AMZN, And META )  - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) ",0.4375
2023-09-11,"Top Stories Monday, Sep. 11: Qualcomm-Apple Chip Supply Agreement, Report On AstraZeneca CEO's Alleged Intention To Step Down, Apple & Google Face Off in Antitrust Showdown - AstraZeneca  ( NASDAQ:AZN ) , Boeing  ( NYSE:BA ) ",0.12361111111111112
2023-09-11,Here's an easy way to make a more concentrated play on the 'Magnificent Seven' stocks,0.33847222222222223
2023-09-11,"Tech Titans Apple and Google Face Off in Antitrust Showdown - Alphabet  ( NASDAQ:GOOG ) , Alphabet  ( NASDAQ:GOOGL ) , Apple  ( NASDAQ:AAPL ) ",0.0
2023-09-11,"Momo Buying Ahead Of CPI, iPhone 15, And ARM IPO; Auto Worker Strike Likely - General Motors  ( NYSE:GM ) ",0.020000000000000007
2023-09-11,No More Mini? Apple's iPhone 15 Release Might Discontinue Compact Models - Apple  ( NASDAQ:AAPL ) ,-0.125
2023-09-11,What's Going On With Nvidia Stock Monday? - NVIDIA  ( NASDAQ:NVDA ) ,0.0625
2023-09-11,Jim Cramer's top 10 things to watch in the stock market Monday,0.2375
2023-09-11,Qualcomm  ( QCOM )  Down on China Woes: Should Investors Worry?,0.24814814814814815
2023-09-11,Apple Has a $74 Billion Problem,-0.06875
2023-09-11,Qualcomm Stock Soars on Apple News - What's Going On? - Qualcomm  ( NASDAQ:QCOM ) ,0.25
2023-09-11,Qualcomm Announces Agreement with Apple for Chip Supply,0.0
2023-09-11,Best Inverse/Leveraged ETFs of Last Week,0.21875
2023-09-11,One Company Is Expected To Grow Even Faster Than Nvidia,0.2
2023-09-11,Futures Climb As Inflation Data Looms,0.0
2023-09-11,Google Antitrust Case: Why Apple Will Be Part Of The Courtroom Drama,0.0
2023-09-11,"iPhone 15 Pro To Be 10% Lighter Than The 14 Pro Despite Similar Size, Thanks To This Upgrade - Apple  ( NASDAQ:AAPL ) ",-0.10416666666666667
2023-09-11,A look back at every iPhone ever | Business,0.0
2023-09-11,"Will iPhone 15 Be A Meaningful Upgrade? KeyBanc Analyst Weighs In On Main Features, Carrier Deals - AT&T  ( NYSE:T ) , Verizon Communications  ( NYSE:VZ ) ",0.09444444444444444
2023-09-11,"Qualcomm will make Apple's iPhone modems until 2026, and its stock is surging",0.06666666666666667
2023-09-11,"Remembering 9/11, Apple and China, Markets, Earnings Outlook, Busy Week Ahead",0.05000000000000001
2023-09-11,"Morgan Stanley says it's a lonely bull, recommending government bonds",-0.09999999999999998
2023-09-11,"Apple Stock: Buy, Sell, or Hold?",0.21666666666666667
2023-09-11,"Why S&P 500, Nasdaq Are Set To Bounce Back Today - Invesco QQQ Trust, Series 1  ( NASDAQ:QQQ ) , Tesla  ( NASDAQ:TSLA ) , FuelCell Energy  ( NASDAQ:FCEL ) , Oracle  ( NYSE:ORCL ) , Casey's General Stores  ( NASDAQ:CASY ) , SPDR S&P 500  ( ARCA:SPY ) ",0.016666666666666673
2023-09-11,Futures Rise: Three Titans To Watch; Tesla PT Hiked 60%,0.20000000000000004
2023-09-11,Should iShares S&P 500 Growth ETF  ( IVW )  Be on Your Investing Radar?,0.0
2023-09-11,Want to Get Richer? 3 Top Warren Buffett Stocks to Buy Now That Could Help You Build Lasting Wealth,0.5
2023-09-11,1 FAANG Stock That's a Surefire Buy in September and 1 to Avoid,0.0
2023-09-11,"The 2023 Genesis GV60 review: photos, prices, range, tax credits and more for this all-electric luxury SUV",0.5
2023-09-11,Apple's Value Plummets $190B In 2 Days: Is iPhone Launch Week Always Troubled? - Apple  ( NASDAQ:AAPL ) ,-0.023809523809523808
2023-09-11,"Mark Zuckerberg's Meta Plans To Take On OpenAI With GPT-4 Challenger: Report - Microsoft  ( NASDAQ:MSFT ) , Alphabet  ( NASDAQ:GOOG ) , Alphabet  ( NASDAQ:GOOGL ) , Meta Platforms  ( NASDAQ:META ) ",-0.2318181818181818
2023-09-11,Smart Healthcare Market to grow by USD 115.39 billion from 2022-2027; North America to account for 43% of market ... - PR Newswire,0.21428571428571427
2023-09-11,How booming Vietnam offers the US an alternative to China | Business,0.1
2023-09-11,How booming Vietnam offers the US an alternative to China | Business,0.06666666666666667
2023-09-11,"Staining Rugs, Getting Stuck and Can't Learn: iRobot Solves Rival Robot Pitfalls with New Roomba Models Featuring iRobot OS Intelligence",0.13636363636363635
2023-09-11,"Is Apple Ditching Silicone Accessories? Big Changes Coming For iPhone Cases, Apple Watch Bands And More - Apple  ( NASDAQ:AAPL ) ",0.3333333333333333
2023-09-11,"Apple's Premium iPhones To See Price Hike in Select Markets, Says Gurman: How Cupertino Attracts Users To Pricier Models Amid Tough Economic Environment - Apple  ( NASDAQ:AAPL ) ",0.037037037037037035
2023-09-10,New/Old Reasons Not To Buy Stocks,0.11212121212121212
2023-09-10,Where Will Apple Stock Be in 3 Years?,0.16666666666666666
2023-09-10,"China's Economic Dilemma, Apple's China Woes, US Economy Surges And Inflation Fears: Top Economy News This Week",0.23196969696969694
2023-09-10,"Ahead Of iPhone 15 Launch, Analyst Says Apple-Huawei Rivalry Good News For Consumers - Apple  ( NASDAQ:AAPL ) ",0.2301346801346801
2023-09-10,Is Apple a Buy Now?,0.4166666666666667
2023-09-10,Nvidia's Failed Attempt to Acquire This Semiconductor Powerhouse Could Lead to the Biggest IPO of 2023,-0.25
2023-09-10,Apple Just Shed More Than $230 Billion In Market Cap. Here's Why It's a Buying Opportunity.,-0.06666666666666661
2023-09-10,"Watch Series 9, iMessage Uncertainty And Huge MacBook Discount: Apple's Eventful Week - Apple  ( NASDAQ:AAPL ) ",0.19821428571428573
2023-09-09,"Barron's Weekend Stock Picks: Coca-Cola, Groupon And DocuSign's Dilemma - Apple  ( NASDAQ:AAPL ) , DocuSign  ( NASDAQ:DOCU ) ",0.5
2023-09-09,"Apple Could Emerge Unscathed From China Ban, Says Munster, As He Details Plan B For Averting Any Potential Impact - Apple  ( NASDAQ:AAPL ) ",0.1
2023-09-09,"Buzz: Martin Short Unifies Social Media Against Slate Hack, Plus: Miley Cyrus, Snoop & Weed - Apple  ( NASDAQ:AAPL ) , Charter Communications  ( NASDAQ:CHTR ) ",0.17314814814814816
2023-09-09,"Tesla, Apple, Disney And Shiba Inu's Shibarium Hits 1M Wallets In Just 2 Weeks: Bulls And Bears - Apple  ( NASDAQ:AAPL ) ",0.30694444444444446
